latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.10582,-122.28131,341.5,0.38,0.59,2020-08-18,2018,N,VIIRS,n,2.0NRT,296.8,8.8,D
37.11,-122.28731,352.8,0.38,0.59,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.3,16,D
37.39546,-121.42193,356.7,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,291.8,20.5,D
37.39269,-121.4327,345.5,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,286.2,7.7,D
37.39075,-121.44027,355.5,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,284.9,7.2,D
37.39174,-121.43642,357.6,0.34,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,287.7,7.2,D
37.40104,-121.42141,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,298.4,18,D
37.39744,-121.43543,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,298.3,31.8,D
37.39654,-121.43896,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,292,18.5,D
37.40194,-121.41792,334,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,296.3,18,D
37.40012,-121.42497,340.9,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,295.5,29.2,D
37.39833,-121.43195,343.2,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,292.8,31.8,D
37.40665,-121.42076,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,304,18,D
37.40572,-121.42442,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.2,18,D
37.32109,-121.26412,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,296.1,30.1,D
37.3194,-121.27091,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,292.7,14.8,D
37.32022,-121.26756,351.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,296.2,14.8,D
37.31865,-121.2739,344.4,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,292,9.3,D
37.31029,-121.25716,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,298.5,17.9,D
37.30952,-121.26016,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,298.4,17.9,D
37.30877,-121.26311,338.8,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,293.1,8.8,D
37.29992,-121.2976,342.4,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,296.6,6.7,D
37.31439,-121.26228,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,300.3,17.9,D
37.31523,-121.25899,332.5,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,293.6,17.9,D
37.31362,-121.26531,351.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,297.1,8.8,D
37.31936,-121.26404,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,294.3,34.4,D
37.31852,-121.26729,355.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,295.4,18.9,D
37.31771,-121.27045,339.9,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,290.9,18.9,D
37.32438,-121.26554,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,294.9,34.4,D
37.32348,-121.26907,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,291.9,18.9,D
37.40477,-121.4281,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.6,29.2,D
37.40387,-121.43163,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.9,29.2,D
37.40215,-121.43833,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,299.2,31.8,D
37.41051,-121.42694,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.4,7.5,D
37.40961,-121.43047,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.7,37.5,D
37.40873,-121.43391,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.1,37.5,D
37.41143,-121.42337,338.1,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.8,7.5,D
37.40705,-121.44051,348,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.7,86,D
37.41224,-121.48425,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.7,10.7,D
37.41858,-121.48079,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.9,26.9,D
37.4174,-121.4854,348.5,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,311.4,31.1,D
37.57867,-121.50404,343.2,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305,4.6,D
37.57949,-121.50075,335.6,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.4,4.4,D
37.58032,-121.49745,349.3,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.8,4.4,D
37.58115,-121.49416,355.1,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.4,8.5,D
37.57368,-121.50222,345.6,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,307.1,6,D
37.57454,-121.49885,341.9,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,306.5,44.2,D
37.57787,-121.48563,351.1,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,309.3,17.7,D
37.43053,-121.49819,334,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.2,9.1,D
37.43154,-121.49422,337.6,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,303.9,9.5,D
37.42659,-121.49221,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.5,9.5,D
37.4295,-121.48076,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.6,18.7,D
37.32262,-121.27245,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,294.6,18.9,D
37.3218,-121.27568,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,294.2,11.7,D
37.32098,-121.27886,347.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.1,11.7,D
37.32015,-121.28211,333.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,286.8,3.6,D
37.31921,-121.28579,332.6,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,285.6,3.6,D
37.32418,-121.28759,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,290.6,14.1,D
37.32311,-121.29177,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,291.9,12.6,D
37.32856,-121.27035,343.4,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,287.5,5.8,D
37.32678,-121.27736,340.4,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,283.3,3.8,D
37.32592,-121.28072,339,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,284.8,3.8,D
37.45391,-121.34177,334.8,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.3,5.6,D
37.45712,-121.35051,334.2,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.8,5.5,D
37.45594,-121.35514,337.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.3,5.5,D
37.46239,-121.35106,348.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.2,3.5,D
37.57869,-121.48235,335,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,307.7,17.7,D
37.58037,-121.47568,339.4,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,306.3,5.2,D
37.58122,-121.47232,335.2,0.33,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,306.4,3.6,D
37.58208,-121.46886,333.7,0.33,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,307.1,3.6,D
37.57537,-121.49551,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.3,44.2,D
37.57621,-121.49218,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.9,58.3,D
37.57704,-121.48889,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,310.9,58.3,D
37.57465,-121.47683,352.7,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,307.7,5.2,D
37.57548,-121.47355,343.9,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,308.3,5.2,D
37.57803,-121.46339,332.6,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,306.1,5.9,D
37.57981,-121.45635,351.8,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,308.7,3.3,D
37.5807,-121.4528,335.1,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,306.7,3.3,D
37.57218,-121.48661,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,318.3,58.3,D
37.57301,-121.48333,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,311.1,17.7,D
37.57383,-121.48006,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.6,17.7,D
37.47584,-121.73608,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.4,11.7,D
37.43651,-121.49614,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.5,15.1,D
37.43555,-121.49992,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.4,17.5,D
37.43455,-121.50388,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.5,17.5,D
37.32508,-121.28403,340.5,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,285.7,14.1,D
37.32182,-121.29681,333.8,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.8,12.6,D
37.32768,-121.27383,356.9,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,286.6,5.8,D
37.34812,-121.27857,333.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,292.4,6.3,D
37.34362,-121.29632,333,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,294.3,3.9,D
37.43954,-121.50571,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.4,17.5,D
37.44057,-121.50169,332.5,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.6,17.5,D
37.43843,-121.51013,354.2,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.5,19.6,D
37.44447,-121.50784,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,310.2,54.6,D
37.44342,-121.51199,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,330.6,41.8,D
37.44552,-121.50368,331.1,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.7,54.6,D
37.44242,-121.51592,332.9,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.9,41.8,D
37.45049,-121.50562,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,324.4,54.6,D
37.45158,-121.50128,336.8,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.5,37.7,D
37.44843,-121.51379,351.6,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304,41.8,D
37.44943,-121.5098,278.9,0.34,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,310.9,54.6,D
37.45649,-121.50345,340.6,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.7,7.8,D
37.43283,-121.70573,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.2,12.2,D
37.43109,-121.71268,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,301.9,12.2,D
37.42879,-121.70412,347.1,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.9,8.7,D
37.43377,-121.70625,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,303.6,8.7,D
37.432,-121.71301,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.4,8.7,D
37.43865,-121.70872,334.2,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,294.1,3.3,D
37.43712,-121.71461,332.4,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,296.3,3.3,D
37.43547,-121.72101,339,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.8,5.1,D
37.44188,-121.71764,331.2,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,297.8,3.3,D
37.45541,-121.50771,341.7,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.3,6,D
37.46451,-121.49326,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.2,16.2,D
37.46353,-121.49718,350.7,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,303.2,16.2,D
37.48164,-121.49019,338.5,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,306.9,3.4,D
37.48731,-121.48931,345.4,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304,3.4,D
37.48639,-121.49299,336.1,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.7,3.4,D
37.48464,-121.48811,344.6,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.8,4.5,D
37.48372,-121.49169,348.7,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.7,4.5,D
37.49051,-121.48651,342.1,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.4,5.5,D
37.47667,-121.73283,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.4,16.3,D
37.47128,-121.73228,344.6,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,303,10.3,D
37.47696,-121.79648,339,0.35,0.57,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.5,3.3,D
37.82812,-121.77048,336,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,284.9,5.1,D
37.82259,-121.77065,341.1,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,284.6,5.4,D
37.82328,-121.76794,349.7,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,286.6,5.1,D
37.49203,-121.41706,339.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.3,12.8,D
37.49351,-121.3996,338,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301,4.6,D
37.48795,-121.40015,331.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.5,5.8,D
37.48878,-121.39686,351.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.5,5.8,D
37.48971,-121.39314,351.6,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.7,8.4,D
37.48238,-121.40073,334,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.3,5.9,D
37.4832,-121.39748,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.1,5.8,D
37.4776,-121.39819,339.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.6,7.2,D
37.47846,-121.39477,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.7,11.5,D
37.47278,-121.39577,334.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.2,7.2,D
37.47362,-121.39242,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,303.3,11.5,D
37.47451,-121.38891,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.3,11.5,D
37.46961,-121.38683,367,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,325.3,139.7,D
37.46711,-121.39671,353,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,303.9,18.2,D
37.46791,-121.39355,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,306.1,18.2,D
37.47058,-121.38297,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.2,78.6,D
37.4646,-121.38522,367,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,328.9,139.7,D
37.46222,-121.39462,333.4,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.7,18.2,D
37.46299,-121.39159,347.9,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.6,18.2,D
37.46551,-121.3816,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.9,78.6,D
37.20836,-122.2922,367,0.38,0.58,2020-08-18,2018,N,VIIRS,h,2.0NRT,301.8,63.2,D
37.21623,-122.2841,367,0.37,0.58,2020-08-18,2018,N,VIIRS,h,2.0NRT,298,123.7,D
37.21498,-122.28886,367,0.38,0.58,2020-08-18,2018,N,VIIRS,h,2.0NRT,329.4,123.7,D
37.21267,-122.29765,353.9,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,299.8,63.2,D
37.22057,-122.28943,367,0.38,0.58,2020-08-18,2018,N,VIIRS,h,2.0NRT,300.8,31,D
37.21938,-122.29398,347.1,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.8,33,D
37.21691,-122.30338,347.9,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,299.1,24.7,D
37.22342,-122.30045,367,0.38,0.58,2020-08-18,2018,N,VIIRS,h,2.0NRT,315.1,33,D
37.22461,-122.29591,354.6,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,299,33,D
37.22218,-122.30519,355.8,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,311.2,24.7,D
37.22862,-122.30249,331,0.38,0.58,2020-08-18,2018,N,VIIRS,n,2.0NRT,296,5.1,D
37.82399,-121.76517,354.7,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,290.2,5.1,D
37.81692,-121.77133,355.4,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,294.2,31.9,D
37.81763,-121.76855,356.8,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.9,31.9,D
37.56578,-121.49042,353.4,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,312.7,48.6,D
37.56499,-121.49353,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302.4,48.6,D
37.56657,-121.48727,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.9,50.6,D
37.56738,-121.48409,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309.2,50.6,D
37.56818,-121.48093,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.7,23.2,D
37.56897,-121.47778,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.3,23.2,D
37.56976,-121.47467,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309,38,D
37.57138,-121.46823,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,313.7,33.9,D
37.56653,-121.46593,355.2,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.5,33.9,D
37.56903,-121.45601,354.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.7,10.4,D
37.56255,-121.48165,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.8,50.6,D
37.56334,-121.47855,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.4,23.2,D
37.56412,-121.47546,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.4,23.2,D
37.5649,-121.47236,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,309,38,D
37.5657,-121.46919,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.5,38,D
37.56736,-121.46263,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,306,33.9,D
37.5682,-121.45933,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.3,10.4,D
37.39726,-121.41492,332.5,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,288.3,10.7,D
37.38886,-121.42639,348,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,282.7,7.7,D
37.39167,-121.41548,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,291.7,10.7,D
37.39256,-121.41198,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,290.1,10.7,D
37.38403,-121.42399,356.2,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.1,9.7,D
37.45882,-121.3866,208,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,318.3,79.8,D
37.45724,-121.39281,343.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.3,22.8,D
37.45803,-121.3897,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,303.9,22.8,D
37.45963,-121.38342,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,345.9,79.8,D
37.46045,-121.38018,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,299.7,62.6,D
37.45472,-121.38138,356.3,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,297.1,79.8,D
37.45551,-121.37825,343.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,303.3,62.6,D
37.45716,-121.37173,352,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,299.8,18.3,D
37.45313,-121.38763,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.2,22.8,D
37.45393,-121.38451,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,298.9,79.8,D
37.45632,-121.37507,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.2,62.6,D
37.45378,-121.36371,333.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,298.9,6.6,D
37.49831,-121.40208,349.8,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.9,4.6,D
37.38503,-121.42008,348,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.6,6.3,D
37.49606,-121.4014,349.7,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.9,3.8,D
37.45474,-121.35989,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,301.3,6.6,D
37.50093,-121.40356,330.3,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,301,3.8,D
37.5294,-121.41962,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,304.7,6.9,D
37.53104,-121.4132,352.9,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,303.4,7.3,D
37.53019,-121.41653,341.1,0.33,0.55,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.6,6.9,D
37.53594,-121.41525,331.7,0.33,0.55,2020-08-18,2018,N,VIIRS,l,2.0NRT,301.9,2,D
37.46733,-121.72613,338.7,0.35,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.2,9.6,D
37.4721,-121.72906,367,0.35,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,307.4,9.6,D
37.50432,-121.47519,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,308.7,15,D
37.38601,-121.41627,334.9,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,287.4,6.3,D
37.38695,-121.41264,339.6,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,288.5,9.4,D
37.38784,-121.40916,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,291.2,9.4,D
37.38391,-121.40328,356.8,0.33,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,289.4,16.9,D
37.38584,-121.39581,330.7,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,286.3,8.9,D
37.38672,-121.39238,342.6,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,285.8,8.9,D
37.38754,-121.38921,351,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,286.9,10.5,D
37.38902,-121.38343,334.5,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,288.8,2.8,D
37.38488,-121.39951,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,293.5,16.9,D
37.81904,-121.76305,353.3,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.8,17.1,D
37.81833,-121.76582,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,296.5,17.1,D
37.81331,-121.76397,339.8,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.8,17.1,D
37.81482,-121.75806,343.8,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,290.7,14.9,D
37.81404,-121.76112,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,290.3,17.1,D
37.80984,-121.75606,337.9,0.34,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,289.6,7.9,D
37.80907,-121.75908,367,0.34,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,292.2,9.4,D
37.48935,-121.48119,337.8,0.34,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,309.2,8.3,D
37.51328,-121.44022,330.6,0.33,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,301.1,3.1,D
37.5115,-121.44716,332.1,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,301.2,1.8,D
37.51068,-121.45036,330.3,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,300.4,1.8,D
37.51582,-121.45155,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,304,7.4,D
37.5183,-121.44184,330.2,0.33,0.56,2020-08-18,2018,N,VIIRS,l,2.0NRT,302.2,5.4,D
37.51662,-121.4484,331.6,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,302.9,7.4,D
37.52098,-121.45262,334,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,303,7.4,D
37.53196,-121.43087,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,306.3,14.8,D
37.5312,-121.43385,367,0.33,0.55,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.2,14.8,D
37.52849,-121.4445,346.7,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.4,7.5,D
37.52758,-121.44806,351.3,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,304.6,7.5,D
37.52675,-121.45132,350.5,0.33,0.56,2020-08-18,2018,N,VIIRS,n,2.0NRT,305.2,10.3,D
37.53263,-121.44958,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,305.4,7.5,D
37.53176,-121.45302,367,0.33,0.56,2020-08-18,2018,N,VIIRS,h,2.0NRT,302,10.3,D
