latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.104,-122.27992,302.1,0.41,0.37,2020-08-17,1006,1,VIIRS,n,2.0NRT,274.4,5.3,N
37.45147,-121.45487,356.5,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,287.9,19.4,D
37.44915,-121.47932,300.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,303.3,449.5,D
37.45503,-121.4609,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,290.9,19.4,D
37.45407,-121.47098,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,293.7,23.7,D
37.45647,-121.44569,347.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,279.2,20.1,D
37.47564,-121.41837,355.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,277.9,11.7,D
37.47264,-121.44965,341.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.7,6.4,D
37.47225,-121.45376,351,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.9,6.4,D
37.47185,-121.45798,347.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.1,9.9,D
37.47142,-121.46247,355.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.9,9.9,D
37.46946,-121.48283,347.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,289.7,34.9,D
37.47094,-121.46745,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.3,12.5,D
37.47043,-121.47277,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,284.4,12.5,D
37.46994,-121.47791,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,289,34.9,D
37.47974,-121.41874,352.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.4,9.8,D
37.4763,-121.45468,350.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.8,12.2,D
37.47588,-121.45903,353.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.8,58.1,D
37.42901,-121.35303,350.9,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,274.8,6.7,D
37.42947,-121.34831,340.5,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.1,6.7,D
37.42996,-121.34338,333.4,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,269.4,4.8,D
37.42272,-121.37481,333.8,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.2,4.6,D
37.42317,-121.37019,341.3,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,276,3.8,D
37.45603,-121.45036,353.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,286.5,20.1,D
37.42362,-121.3656,347.5,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,274.4,3.8,D
37.42407,-121.36104,350.8,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,274.5,3.8,D
37.45554,-121.45551,356,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.9,19.4,D
37.42451,-121.35649,347.5,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.1,3.8,D
37.42496,-121.35193,339.9,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,273,4.6,D
37.42542,-121.34727,335.1,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,269.3,4.6,D
37.41998,-121.3604,333,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,274.4,3.8,D
37.42044,-121.35566,330.4,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.3,3.8,D
37.45454,-121.46608,355.7,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,299.3,23.7,D
37.45818,-121.47125,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,293.4,20.2,D
37.49117,-121.47201,356.5,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,283.8,8.8,D
37.49075,-121.47632,353.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.1,8.8,D
37.43798,-121.38836,356.4,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.8,21.9,D
37.43979,-121.3701,207.9,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,324.4,320.2,D
37.43841,-121.38405,351.6,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,286.4,56.9,D
37.47493,-121.4689,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.9,45.9,D
37.474,-121.47865,355.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,286.1,64.8,D
37.47355,-121.48336,350.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,282.7,64.8,D
37.47543,-121.4637,356.4,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,278.8,58.1,D
37.47445,-121.47389,356.4,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281.3,45.9,D
37.47721,-121.48818,347.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.3,41.4,D
37.48035,-121.45557,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,277.8,12.2,D
37.47991,-121.46014,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.4,58.1,D
37.47849,-121.47488,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,279.2,45.9,D
37.47807,-121.47932,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.7,64.8,D
37.4944,-121.48129,354.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.4,20.8,D
37.49939,-121.47256,340.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.4,7.4,D
37.4989,-121.47744,348.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.2,7.4,D
37.49846,-121.48199,355.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.8,15,D
37.50643,-121.4428,354.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.3,141.9,D
37.44074,-121.36048,356.3,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,278.4,264.8,D
37.46062,-121.40192,340.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,268.6,11.6,D
37.45699,-121.39641,338.7,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,270.7,4.9,D
37.44122,-121.35562,355,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.7,7.3,D
37.45418,-121.39231,341.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,269.5,7.4,D
37.49405,-121.44227,337.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.9,4.5,D
37.48585,-121.48421,355.6,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,277.5,34.6,D
37.43402,-121.34432,337.7,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,268.5,4.8,D
37.43352,-121.34942,345.5,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.7,6.7,D
37.43305,-121.35423,355.1,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.5,6.7,D
37.43261,-121.35869,355.4,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.7,136.3,D
37.43039,-121.38129,354.8,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.8,7.9,D
37.46137,-121.40332,339.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.5,9.8,D
37.45778,-121.39781,343.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,272.3,5.7,D
37.45324,-121.4017,339.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.2,6.2,D
37.4537,-121.3971,347,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,273.3,7.4,D
37.44919,-121.40074,342.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276,6.2,D
37.44963,-121.39637,353.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.8,7.4,D
37.44515,-121.39966,338.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.2,9.3,D
37.44172,-121.3506,343.1,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,265,7.3,D
37.43931,-121.37492,367,0.4,0.45,2020-08-17,2124,1,VIIRS,h,2.0NRT,332,320.2,D
37.43439,-121.38274,356.4,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,283.4,56.9,D
37.43353,-121.39145,351.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,282,21.9,D
37.43396,-121.38706,350.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,294.1,21.9,D
37.43483,-121.37832,353.3,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.6,56.9,D
37.43664,-121.35991,356.1,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.8,264.8,D
37.43709,-121.35536,356.2,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.4,7.3,D
37.43758,-121.35044,346.7,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,272,7.3,D
37.4381,-121.34519,337.8,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,266.6,8.3,D
37.42995,-121.3857,354.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,291.2,26.8,D
37.4295,-121.39026,344.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,282.5,26.8,D
37.43171,-121.36777,207.9,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,309.1,100.8,D
37.43082,-121.37686,356.4,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,284.1,7.9,D
37.43575,-121.36903,367,0.4,0.45,2020-08-17,2124,1,VIIRS,h,2.0NRT,329.6,320.2,D
37.57103,-121.4538,341,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,294,6.4,D
37.48394,-121.46124,355.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,286.4,61.6,D
37.48576,-121.44234,355.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.5,21.7,D
37.4875,-121.42426,356,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,273.2,20,D
37.51459,-121.44402,333.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.2,30.8,D
37.51005,-121.44808,353.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.3,30.8,D
37.51052,-121.44331,345.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,282.8,30.8,D
37.50348,-121.47299,348.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,283.1,7.4,D
37.50399,-121.4677,338.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.6,8.9,D
37.5055,-121.45231,342.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,279.2,11.9,D
37.43851,-121.42485,343.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,293.5,10.1,D
37.488,-121.41908,341,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,268.8,4.1,D
37.43708,-121.43913,352.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,295.5,23.7,D
37.4366,-121.44402,344.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,296,31.1,D
37.4361,-121.44896,338.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,292.3,31.1,D
37.44163,-121.43507,345.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,291.8,23.7,D
37.44117,-121.43967,355.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,295.4,23.7,D
37.48627,-121.4799,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,277.6,34.6,D
37.48666,-121.47583,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,280.2,21.6,D
37.44558,-121.39542,354.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,279.6,14.3,D
37.44157,-121.39403,356.6,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,279.4,14.3,D
37.43714,-121.3969,336.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,277.1,10.3,D
37.48706,-121.47173,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,283.8,21.6,D
37.4875,-121.46714,352.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,277.8,61.6,D
37.48216,-121.47968,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,280.5,34.6,D
37.48257,-121.47545,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,279.6,21.6,D
37.4407,-121.44438,352.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,301.1,31.1,D
37.44019,-121.44939,347.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,293.5,31.1,D
37.4443,-121.44971,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,291.3,50,D
37.44525,-121.4403,352.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,292,19.1,D
37.48442,-121.45627,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,280.3,20.4,D
37.48175,-121.48397,351.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,289.7,34.6,D
37.48299,-121.47115,350.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.2,21.6,D
37.48162,-121.44229,355.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.4,12.7,D
37.48339,-121.42395,355.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.9,20.2,D
37.48387,-121.41894,346,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.1,9.8,D
37.45468,-121.38734,337,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,266.2,14.5,D
37.4448,-121.44478,352.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,290.9,50,D
37.44377,-121.45501,352.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,292,41,D
37.44322,-121.4604,338.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,285.6,41,D
37.44888,-121.44538,354.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,289.6,50,D
37.44784,-121.45561,349.5,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,298.6,41,D
37.44677,-121.4662,343.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,287.9,24.5,D
37.44629,-121.4709,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,290,24.5,D
37.4501,-121.39169,356.9,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,277,7.4,D
37.44584,-121.47538,341.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,291.3,20.4,D
37.44539,-121.47986,338.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.8,20.4,D
37.4519,-121.45636,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,290.1,17.1,D
37.45134,-121.46187,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,292.4,17.1,D
37.45083,-121.4669,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,290.3,32.5,D
37.45245,-121.45102,352.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,291.9,22.8,D
37.45036,-121.4716,352.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,301.2,32.5,D
37.44945,-121.48055,335.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,287.5,205.4,D
37.44898,-121.48524,341.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,269.3,9.8,D
37.45294,-121.44611,356.8,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,284.1,22.8,D
37.4499,-121.47605,207.9,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,323.1,205.4,D
37.45543,-121.46232,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,295.7,17.1,D
37.45492,-121.46736,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,298,32.5,D
37.45443,-121.47218,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,294.3,32.5,D
37.457,-121.44695,353.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,284,22.8,D
37.45651,-121.45174,355,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,284,22.8,D
37.45303,-121.48602,344.9,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,284.1,9.8,D
37.45599,-121.45687,356.7,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,285.5,17.1,D
37.46374,-121.45623,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,279.9,18.3,D
37.45095,-121.4604,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,290.4,19.4,D
37.31221,-121.10671,345.2,0.42,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,312.6,9.9,D
37.30807,-121.10609,346.8,0.42,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,314.2,13.4,D
37.7883,-121.13047,339.3,0.42,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,311,3.2,D
37.45241,-121.44485,349.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.6,20.1,D
37.45867,-121.46612,354.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,294.2,20.2,D
37.46181,-121.47651,355.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,294.1,107.8,D
37.46416,-121.45183,351.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.5,12.5,D
37.44435,-121.36603,342.6,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,285.7,44.1,D
37.44244,-121.38523,349,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,291.3,253.1,D
37.44485,-121.36095,356.6,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,270.3,44.1,D
37.44385,-121.37101,285.2,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,307,153.3,D
37.44337,-121.37585,255.3,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,315.8,153.3,D
37.442,-121.3897,356.6,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281.7,14.3,D
37.44847,-121.36641,356.2,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,265.9,44.1,D
37.44796,-121.37149,353.2,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,278.2,153.3,D
37.44602,-121.39096,356.5,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281.2,14.3,D
37.45058,-121.38686,356.5,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,277.5,14.5,D
37.45108,-121.38184,356.9,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,269.3,14.5,D
37.45917,-121.46085,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,285.4,18.3,D
37.45965,-121.45579,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281.4,18.3,D
37.51552,-121.43455,351.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.3,8.1,D
37.51506,-121.43929,349.8,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,271.9,8.1,D
37.52051,-121.42594,341.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.2,12.9,D
37.52003,-121.43075,355.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281,12.9,D
37.51958,-121.43533,341.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,275.4,7.7,D
37.46009,-121.45108,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,279.8,12.5,D
37.45773,-121.47599,356,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,293.7,107.8,D
37.46637,-121.47205,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,285.5,12.5,D
37.46687,-121.46673,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,282.6,12.5,D
37.46736,-121.46165,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,280.3,9.9,D
37.4678,-121.4571,356.3,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,277.4,9.9,D
37.4682,-121.45281,346.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,272.3,6.4,D
37.46588,-121.47717,367,0.4,0.44,2020-08-17,2124,1,VIIRS,h,2.0NRT,292.8,34.9,D
37.46229,-121.4715,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,286.5,20.2,D
37.4628,-121.46614,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,283.6,20.2,D
37.46329,-121.46101,356.1,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,283,18.3,D
37.44633,-121.3461,330.2,0.41,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,266.3,3.9,D
37.51598,-121.42986,351.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,279.7,18.1,D
37.51643,-121.42523,348.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,272.1,18.1,D
37.51097,-121.4387,353.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,272.8,8.1,D
37.51143,-121.43396,335.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,268.3,8.1,D
37.51191,-121.42911,342.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,268.8,18.1,D
37.50686,-121.43832,349.7,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,269.4,11,D
37.4899,-121.44234,353,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.2,21.7,D
37.49482,-121.47691,351.1,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.7,8.8,D
37.45196,-121.4496,353.3,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,288.9,20.1,D
37.49528,-121.47225,354,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.3,8.8,D
37.49034,-121.48051,356.5,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281.5,20.8,D
37.43756,-121.39264,356.4,0.4,0.44,2020-08-17,2124,1,VIIRS,l,2.0NRT,281,21.9,D
37.41953,-121.36501,332,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,272.8,3.8,D
37.42722,-121.37123,356.4,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,283.2,100.8,D
37.42857,-121.35754,356.4,0.4,0.45,2020-08-17,2124,1,VIIRS,l,2.0NRT,278.1,136.3,D
37.42589,-121.38477,337.4,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,279,26.8,D
37.42633,-121.38025,340.3,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,279,7.9,D
37.42678,-121.37576,347.7,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,281.1,7.9,D
37.42768,-121.36658,355.6,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,280.6,100.8,D
37.42813,-121.36198,353,0.4,0.45,2020-08-17,2124,1,VIIRS,n,2.0NRT,282.7,136.3,D
37.45045,-121.46557,354.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,292,23.7,D
37.45,-121.47035,356.2,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,295.1,23.7,D
37.44871,-121.48399,347.6,0.4,0.44,2020-08-17,2124,1,VIIRS,n,2.0NRT,276.9,70.8,D
37.46588,-121.73335,306.3,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,286.2,1.1,N
37.46525,-121.72879,342.8,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,289.5,2.8,N
37.46989,-121.73724,305.9,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,289,8.8,N
37.46865,-121.72818,332.1,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,289.8,4.3,N
37.46927,-121.73271,336.8,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,290.2,8.8,N
37.853,-121.80047,309.1,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,297.3,2.5,N
37.03993,-122.17788,309.6,0.42,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,292.8,1.3,N
37.04023,-122.17508,308.7,0.42,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,292.7,1.1,N
37.03746,-122.18054,306.7,0.42,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,293.1,1.1,N
37.47394,-121.74132,306.2,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,292.4,1.4,N
37.47269,-121.73219,344.2,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,299.2,8.8,N
37.47332,-121.73676,346,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,298.9,8.8,N
37.47737,-121.74092,313.5,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,294.7,1.5,N
37.47675,-121.73637,337.7,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,296.3,3.8,N
37.48016,-121.73589,319.3,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,293.2,3.8,N
37.48079,-121.74042,308.1,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,292.6,1.5,N
37.48355,-121.73516,305.5,0.41,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,290.9,0.6,N
37.46819,-121.37724,303.3,0.4,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,265.7,3.7,N
37.46756,-121.37273,310.5,0.4,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,273,3.2,N
37.46487,-121.37809,303.7,0.4,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,266.3,1.9,N
37.46423,-121.37358,305.4,0.4,0.37,2020-08-18,0948,1,VIIRS,n,2.0NRT,270,2.4,N
